person,device,date,timestamp
S073,ET2,2025-12-13,2025-12-13 08:59:56
S073,ET2,2025-12-15,2025-12-15 09:01:26
S073,ET2,2025-12-16,2025-12-16 09:03:23
S073,ET2,2025-12-18,2025-12-18 08:59:00
S073,ET2,2025-12-20,2025-12-20 09:13:48
S073,ET2,2025-12-22,2025-12-22 08:58:37
S073,ET2,2026-01-05,2026-01-05 09:08:09
S073,ET2,2026-01-07,2026-01-07 08:49:48
S073,ET2,2026-01-09,2026-01-09 08:52:12
S073,ET2,2026-01-10,2026-01-10 08:50:16
S073,ET2,2026-01-12,2026-01-12 08:49:44
S073,ET2,2026-01-13,2026-01-13 08:55:04
S073,ET2,2026-01-14,2026-01-14 09:00:12
S073,ET2,2026-01-19,2026-01-19 08:54:57
S073,ET2,2026-01-20,2026-01-20 08:50:26
S073,ET2,2026-01-21,2026-01-21 09:05:37
S073,ET2,2026-01-22,2026-01-22 08:59:26
S073,ET2,2026-01-24,2026-01-24 09:07:09
S073,ET2,2026-01-27,2026-01-27 09:09:31
S073,ET2,2026-01-28,2026-01-28 09:03:59
S073,ET2,2026-01-29,2026-01-29 08:58:39
S073,ET2,2026-01-30,2026-01-30 08:58:34
S073,ET2,2026-01-31,2026-01-31 08:51:11
S073,ET2,2026-02-02,2026-02-02 09:02:49
S073,ET2,2026-02-03,2026-02-03 08:54:46
S073,ET2,2026-02-04,2026-02-04 08:48:46
S073,ET2,2026-02-05,2026-02-05 08:52:56
S074,ET1,2025-09-02,2025-09-02 08:50:37
S074,ET1,2025-09-03,2025-09-03 08:51:52
S074,ET1,2025-09-04,2025-09-04 09:04:51
S074,ET1,2025-09-10,2025-09-10 08:51:36
S074,ET1,2025-09-11,2025-09-11 08:54:56
S074,ET1,2025-09-12,2025-09-12 08:52:35
S074,ET1,2025-09-13,2025-09-13 08:51:51
S074,ET1,2025-09-15,2025-09-15 08:59:48
S074,ET1,2025-09-17,2025-09-17 08:53:08
S074,ET1,2025-09-18,2025-09-18 08:56:41
S074,ET1,2025-09-19,2025-09-19 08:59:00
S074,ET1,2025-09-22,2025-09-22 10:34:02
S074,ET1,2025-09-24,2025-09-24 08:55:09
S074,ET1,2025-09-25,2025-09-25 08:48:27
S074,ET1,2025-09-26,2025-09-26 08:59:58
S074,ET1,2025-11-07,2025-11-07 08:51:27
S074,ET1,2025-11-10,2025-11-10 08:51:10
S074,ET1,2025-11-11,2025-11-11 08:45:15
S074,ET1,2025-11-12,2025-11-12 08:55:16
S074,ET1,2025-11-13,2025-11-13 09:00:15
S074,ET1,2025-11-14,2025-11-14 08:57:39
S074,ET1,2025-11-17,2025-11-17 09:03:59
S074,ET1,2025-11-18,2025-11-18 09:00:38
S074,ET1,2025-11-19,2025-11-19 08:55:53
S074,ET1,2025-11-20,2025-11-20 08:55:54
S074,ET1,2025-11-21,2025-11-21 08:58:11
S074,ET1,2025-11-24,2025-11-24 09:07:40
S074,ET1,2025-11-25,2025-11-25 09:16:18
S074,ET1,2025-12-05,2025-12-05 09:45:21
S074,ET1,2025-12-06,2025-12-06 10:49:24
S074,ET1,2025-12-08,2025-12-08 09:05:56
S074,ET1,2025-12-09,2025-12-09 09:00:55
S074,ET1,2025-12-10,2025-12-10 08:59:37
S074,ET1,2025-12-12,2025-12-12 08:57:35
S074,ET1,2025-12-13,2025-12-13 09:01:51
S074,ET1,2025-12-15,2025-12-15 08:58:26
S074,ET1,2025-12-16,2025-12-16 09:01:52
S074,ET1,2025-12-20,2025-12-20 08:48:23
S074,ET1,2025-12-22,2025-12-22 09:00:52
S074,ET1,2025-12-23,2025-12-23 09:01:21
S074,ET1,2026-01-05,2026-01-05 09:02:55
S074,ET1,2026-01-06,2026-01-06 08:58:49
S074,ET1,2026-01-07,2026-01-07 08:49:33
S074,ET1,2026-01-08,2026-01-08 09:00:10
S074,ET1,2026-01-09,2026-01-09 09:00:03
S074,ET1,2026-01-10,2026-01-10 08:59:03
S074,ET1,2026-01-12,2026-01-12 09:01:49
S074,ET1,2026-01-13,2026-01-13 08:56:34
S074,ET1,2026-01-14,2026-01-14 09:03:02
S074,ET1,2026-01-19,2026-01-19 08:59:42
S074,ET1,2026-01-20,2026-01-20 09:03:24
S074,ET1,2026-01-21,2026-01-21 08:56:41
S074,ET1,2026-01-22,2026-01-22 08:58:11
S074,ET1,2026-01-23,2026-01-23 09:01:29
S074,ET1,2026-01-24,2026-01-24 08:55:56
S074,ET1,2026-01-27,2026-01-27 09:03:36
S074,ET1,2026-01-29,2026-01-29 09:01:36
S074,ET1,2026-01-30,2026-01-30 09:00:50
S074,ET1,2026-01-31,2026-01-31 08:57:01
S074,ET1,2026-02-03,2026-02-03 08:59:07
S074,ET1,2026-02-04,2026-02-04 09:00:27
S074,ET1,2026-02-05,2026-02-05 08:54:17
S074,ET1,2026-02-06,2026-02-06 08:57:27
S074,ET2,2025-09-02,2025-09-02 08:50:34
S074,ET2,2025-09-03,2025-09-03 08:51:53
S074,ET2,2025-09-04,2025-09-04 09:04:45
S074,ET2,2025-09-10,2025-09-10 08:51:08
S074,ET2,2025-09-11,2025-09-11 08:55:07
S074,ET2,2025-09-12,2025-09-12 08:52:35
S074,ET2,2025-09-13,2025-09-13 08:51:42
S074,ET2,2025-09-15,2025-09-15 08:59:34
S074,ET2,2025-09-17,2025-09-17 08:53:02
S074,ET2,2025-09-18,2025-09-18 08:56:42
S074,ET2,2025-09-19,2025-09-19 08:58:58
S074,ET2,2025-09-22,2025-09-22 10:34:02
S074,ET2,2025-09-23,2025-09-23 08:54:31
S074,ET2,2025-09-24,2025-09-24 08:55:09
S074,ET2,2025-09-25,2025-09-25 08:48:27
S074,ET2,2025-09-26,2025-09-26 08:59:58
S074,ET2,2025-10-07,2025-10-07 08:54:20
S074,ET2,2025-10-08,2025-10-08 09:00:08
S074,ET2,2025-10-09,2025-10-09 09:00:22
S074,ET2,2025-10-10,2025-10-10 08:56:30
S074,ET2,2025-10-13,2025-10-13 08:59:20
S074,ET2,2025-10-15,2025-10-15 15:56:27
S074,ET2,2025-10-16,2025-10-16 08:56:18
S074,ET2,2025-10-17,2025-10-17 08:51:01
S074,ET2,2025-10-22,2025-10-22 09:09:07
S074,ET2,2025-10-23,2025-10-23 09:16:48
S074,ET2,2025-10-25,2025-10-25 08:53:15
S074,ET2,2025-10-27,2025-10-27 09:04:15
S074,ET2,2025-10-29,2025-10-29 08:44:45
S074,ET2,2025-10-30,2025-10-30 08:51:35
S074,ET2,2025-10-31,2025-10-31 08:45:59
S074,ET2,2025-11-01,2025-11-01 08:44:19
S074,ET2,2025-11-03,2025-11-03 08:48:37
S074,ET2,2025-11-06,2025-11-06 08:54:28
S074,ET2,2025-11-07,2025-11-07 08:51:27
S074,ET2,2025-11-08,2025-11-08 08:48:18
S074,ET2,2025-11-10,2025-11-10 08:51:10
S074,ET2,2025-11-11,2025-11-11 08:45:15
S074,ET2,2025-11-12,2025-11-12 08:55:16
S074,ET2,2025-11-13,2025-11-13 09:00:15
S074,ET2,2025-11-14,2025-11-14 08:57:39
S074,ET2,2025-11-17,2025-11-17 09:03:59
S074,ET2,2025-11-18,2025-11-18 09:00:38
S074,ET2,2025-11-19,2025-11-19 08:55:53
S074,ET2,2025-11-20,2025-11-20 08:55:54
S074,ET2,2025-11-21,2025-11-21 08:58:11
S074,ET2,2025-11-24,2025-11-24 09:07:40
S074,ET2,2025-11-25,2025-11-25 09:16:18
S074,ET2,2025-12-05,2025-12-05 09:45:21
S074,ET2,2025-12-06,2025-12-06 10:49:24
S074,ET2,2025-12-08,2025-12-08 09:05:56
S074,ET2,2025-12-09,2025-12-09 09:00:55
S074,ET2,2025-12-10,2025-12-10 08:59:37
S074,ET2,2025-12-11,2025-12-11 09:00:52
S074,ET2,2025-12-12,2025-12-12 08:57:35
S074,ET2,2025-12-13,2025-12-13 09:01:51
S074,ET2,2025-12-15,2025-12-15 08:58:26
S074,ET2,2025-12-16,2025-12-16 09:01:52
S074,ET2,2025-12-20,2025-12-20 08:48:23
S074,ET2,2025-12-22,2025-12-22 09:00:52
S074,ET2,2025-12-23,2025-12-23 09:01:21
S074,ET2,2026-01-05,2026-01-05 09:02:55
S074,ET2,2026-01-06,2026-01-06 08:58:49
S074,ET2,2026-01-07,2026-01-07 08:49:33
S074,ET2,2026-01-08,2026-01-08 09:00:10
S074,ET2,2026-01-09,2026-01-09 09:00:03
S074,ET2,2026-01-10,2026-01-10 08:59:03
S074,ET2,2026-01-12,2026-01-12 09:01:49
S074,ET2,2026-01-13,2026-01-13 08:56:34
S074,ET2,2026-01-14,2026-01-14 09:03:02
S074,ET2,2026-01-19,2026-01-19 08:59:42
S074,ET2,2026-01-20,2026-01-20 09:03:24
S074,ET2,2026-01-21,2026-01-21 08:56:41
S074,ET2,2026-01-22,2026-01-22 08:58:11
S074,ET2,2026-01-23,2026-01-23 09:01:29
S074,ET2,2026-01-24,2026-01-24 08:55:56
S074,ET2,2026-01-27,2026-01-27 09:03:36
S074,ET2,2026-01-29,2026-01-29 09:01:36
S074,ET2,2026-01-30,2026-01-30 09:00:50
S074,ET2,2026-01-31,2026-01-31 08:57:01
S074,ET2,2026-02-03,2026-02-03 08:59:07
S074,ET2,2026-02-04,2026-02-04 09:00:27
S074,ET2,2026-02-05,2026-02-05 08:54:17
S074,ET2,2026-02-06,2026-02-06 08:57:27
S075,ET1,2025-09-02,2025-09-02 09:08:55
S075,ET1,2025-09-04,2025-09-04 09:13:10
S075,ET1,2025-09-08,2025-09-08 09:06:46
S075,ET1,2025-09-09,2025-09-09 09:14:46
S075,ET1,2025-09-10,2025-09-10 09:04:29
S075,ET1,2025-09-11,2025-09-11 09:00:57
S075,ET1,2025-09-12,2025-09-12 09:10:53
S075,ET1,2025-09-13,2025-09-13 09:05:11
S075,ET1,2025-09-15,2025-09-15 09:09:29
S075,ET1,2025-09-17,2025-09-17 09:17:08
S075,ET1,2025-09-18,2025-09-18 09:08:52
S075,ET1,2025-09-19,2025-09-19 09:09:17
S075,ET1,2025-09-23,2025-09-23 09:08:31
S075,ET1,2025-09-25,2025-09-25 09:02:13
S075,ET1,2025-09-26,2025-09-26 10:03:30
S075,ET1,2025-11-08,2025-11-08 09:18:12
S075,ET1,2025-11-11,2025-11-11 09:02:13
S075,ET1,2025-11-19,2025-11-19 10:01:57
S075,ET1,2025-11-25,2025-11-25 09:16:18
S075,ET1,2025-12-06,2025-12-06 09:07:07
S075,ET1,2025-12-15,2025-12-15 10:02:27
S075,ET1,2025-12-16,2025-12-16 09:30:40
S075,ET1,2025-12-20,2025-12-20 10:51:07
S075,ET1,2026-01-05,2026-01-05 09:10:48
S075,ET1,2026-01-12,2026-01-12 09:11:02
S075,ET1,2026-01-19,2026-01-19 09:07:33
S075,ET1,2026-01-22,2026-01-22 09:08:29
S075,ET1,2026-01-31,2026-01-31 09:16:24
S075,ET1,2026-02-02,2026-02-02 09:14:22
S075,ET1,2026-02-04,2026-02-04 09:03:12
S075,ET1,2026-02-05,2026-02-05 09:16:35
S075,ET1,2026-02-06,2026-02-06 09:02:12
S075,ET2,2025-09-02,2025-09-02 09:07:59
S075,ET2,2025-09-04,2025-09-04 09:12:59
S075,ET2,2025-09-10,2025-09-10 09:04:30
S075,ET2,2025-09-11,2025-09-11 09:00:53
S075,ET2,2025-09-12,2025-09-12 09:10:58
S075,ET2,2025-09-13,2025-09-13 09:05:11
S075,ET2,2025-09-17,2025-09-17 09:14:57
S075,ET2,2025-09-18,2025-09-18 09:08:49
S075,ET2,2025-09-19,2025-09-19 09:09:09
S075,ET2,2025-09-22,2025-09-22 10:34:52
S075,ET2,2025-09-23,2025-09-23 09:08:31
S075,ET2,2025-09-25,2025-09-25 09:02:13
S075,ET2,2025-09-26,2025-09-26 10:03:30
S075,ET2,2025-10-06,2025-10-06 09:09:47
S075,ET2,2025-10-07,2025-10-07 09:15:47
S075,ET2,2025-10-08,2025-10-08 10:53:57
S075,ET2,2025-10-09,2025-10-09 09:17:53
S075,ET2,2025-10-10,2025-10-10 09:11:01
S075,ET2,2025-10-15,2025-10-15 15:47:21
S075,ET2,2025-10-16,2025-10-16 09:07:29
S075,ET2,2025-10-17,2025-10-17 09:19:38
S075,ET2,2025-10-22,2025-10-22 09:04:57
S075,ET2,2025-10-23,2025-10-23 09:16:43
S075,ET2,2025-10-25,2025-10-25 08:57:55
S075,ET2,2025-10-27,2025-10-27 09:06:29
S075,ET2,2025-10-29,2025-10-29 09:16:30
S075,ET2,2025-10-30,2025-10-30 09:17:12
S075,ET2,2025-10-31,2025-10-31 09:13:35
S075,ET2,2025-11-01,2025-11-01 09:07:21
S075,ET2,2025-11-03,2025-11-03 09:05:44
S075,ET2,2025-11-06,2025-11-06 09:24:03
S075,ET2,2025-11-08,2025-11-08 09:18:12
S075,ET2,2025-11-11,2025-11-11 09:02:13
S075,ET2,2025-11-19,2025-11-19 10:01:57
S075,ET2,2025-11-25,2025-11-25 09:16:18
S075,ET2,2025-12-04,2025-12-04 09:06:50
S075,ET2,2025-12-06,2025-12-06 09:07:07
S075,ET2,2025-12-15,2025-12-15 10:02:27
S075,ET2,2025-12-16,2025-12-16 09:30:40
S075,ET2,2025-12-20,2025-12-20 10:51:07
S075,ET2,2026-01-05,2026-01-05 09:09:35
S075,ET2,2026-01-12,2026-01-12 09:11:02
S075,ET2,2026-01-13,2026-01-13 08:59:34
S075,ET2,2026-01-19,2026-01-19 09:07:33
S075,ET2,2026-01-22,2026-01-22 09:08:29
S075,ET2,2026-01-31,2026-01-31 09:16:24
S075,ET2,2026-02-02,2026-02-02 09:14:22
S075,ET2,2026-02-03,2026-02-03 09:10:34
S075,ET2,2026-02-04,2026-02-04 09:03:12
S075,ET2,2026-02-05,2026-02-05 09:16:35
S075,ET2,2026-02-06,2026-02-06 09:02:12
S076,ET1,2025-09-03,2025-09-03 08:56:25
S076,ET1,2025-09-04,2025-09-04 08:56:29
S076,ET1,2025-09-08,2025-09-08 08:48:44
S076,ET1,2025-09-09,2025-09-09 08:52:10
S076,ET1,2025-09-10,2025-09-10 08:58:10
S076,ET1,2025-09-11,2025-09-11 09:00:57
S076,ET1,2025-09-12,2025-09-12 08:58:03
S076,ET1,2025-09-18,2025-09-18 08:58:47
S076,ET1,2025-09-19,2025-09-19 09:11:08
S076,ET1,2025-09-23,2025-09-23 08:58:58
S076,ET1,2025-09-25,2025-09-25 08:52:42
S076,ET1,2025-09-26,2025-09-26 08:51:01
S076,ET1,2025-11-08,2025-11-08 08:47:52
S076,ET1,2025-11-11,2025-11-11 08:55:56
S076,ET1,2025-11-12,2025-11-12 08:59:51
S076,ET1,2025-11-17,2025-11-17 09:02:23
S076,ET1,2025-11-18,2025-11-18 09:02:38
S076,ET1,2025-11-21,2025-11-21 08:52:20
S076,ET1,2025-11-24,2025-11-24 08:55:24
S076,ET1,2025-11-26,2025-11-26 08:57:31
S076,ET1,2025-11-27,2025-11-27 08:59:07
S076,ET1,2025-11-28,2025-11-28 08:57:02
S076,ET1,2025-12-01,2025-12-01 08:58:38
S076,ET1,2025-12-04,2025-12-04 09:04:04
S076,ET1,2025-12-05,2025-12-05 08:57:34
S076,ET1,2025-12-06,2025-12-06 10:50:47
S076,ET1,2025-12-08,2025-12-08 08:57:02
S076,ET1,2025-12-09,2025-12-09 08:55:12
S076,ET1,2025-12-10,2025-12-10 09:00:27
S076,ET1,2025-12-11,2025-12-11 08:54:21
S076,ET1,2025-12-13,2025-12-13 08:56:41
S076,ET1,2025-12-15,2025-12-15 09:01:46
S076,ET1,2025-12-19,2025-12-19 09:05:27
S076,ET1,2025-12-20,2025-12-20 08:54:24
S076,ET1,2025-12-22,2025-12-22 09:02:19
S076,ET1,2025-12-23,2025-12-23 09:02:30
S076,ET1,2026-01-06,2026-01-06 08:52:29
S076,ET1,2026-01-07,2026-01-07 08:59:05
S076,ET1,2026-01-08,2026-01-08 08:59:54
S076,ET1,2026-01-12,2026-01-12 09:02:10
S076,ET1,2026-01-13,2026-01-13 09:00:30
S076,ET1,2026-01-14,2026-01-14 08:56:42
S076,ET1,2026-01-19,2026-01-19 08:57:12
S076,ET1,2026-01-20,2026-01-20 09:06:54
S076,ET1,2026-01-22,2026-01-22 08:52:45
S076,ET1,2026-01-23,2026-01-23 08:49:38
S076,ET1,2026-01-24,2026-01-24 09:02:16
S076,ET1,2026-01-27,2026-01-27 09:05:23
S076,ET1,2026-01-30,2026-01-30 08:54:17
S076,ET1,2026-01-31,2026-01-31 08:53:41
S076,ET1,2026-02-02,2026-02-02 09:14:28
S076,ET1,2026-02-03,2026-02-03 09:04:48
S076,ET1,2026-02-04,2026-02-04 09:02:07
S076,ET1,2026-02-05,2026-02-05 08:56:52
S076,ET1,2026-02-06,2026-02-06 09:05:29
S076,ET2,2025-09-02,2025-09-02 08:54:56
S076,ET2,2025-09-03,2025-09-03 08:56:28
S076,ET2,2025-09-08,2025-09-08 08:48:45
S076,ET2,2025-09-09,2025-09-09 08:52:09
S076,ET2,2025-09-10,2025-09-10 08:58:27
S076,ET2,2025-09-11,2025-09-11 09:00:50
S076,ET2,2025-09-12,2025-09-12 08:58:02
S076,ET2,2025-09-13,2025-09-13 08:53:03
S076,ET2,2025-09-15,2025-09-15 08:42:06
S076,ET2,2025-09-17,2025-09-17 08:57:12
S076,ET2,2025-09-18,2025-09-18 08:58:39
S076,ET2,2025-09-19,2025-09-19 09:11:06
S076,ET2,2025-09-22,2025-09-22 10:34:06
S076,ET2,2025-09-23,2025-09-23 08:58:58
S076,ET2,2025-09-24,2025-09-24 08:50:43
S076,ET2,2025-09-25,2025-09-25 08:52:42
S076,ET2,2025-09-26,2025-09-26 08:51:01
S076,ET2,2025-10-07,2025-10-07 08:43:19
S076,ET2,2025-10-08,2025-10-08 08:55:58
S076,ET2,2025-10-09,2025-10-09 08:59:17
S076,ET2,2025-10-10,2025-10-10 08:58:20
S076,ET2,2025-10-13,2025-10-13 08:47:39
S076,ET2,2025-10-15,2025-10-15 16:32:29
S076,ET2,2025-10-16,2025-10-16 08:57:13
S076,ET2,2025-10-22,2025-10-22 08:59:37
S076,ET2,2025-10-23,2025-10-23 08:55:36
S076,ET2,2025-10-25,2025-10-25 09:01:16
S076,ET2,2025-10-27,2025-10-27 08:54:23
S076,ET2,2025-10-29,2025-10-29 08:52:21
S076,ET2,2025-10-30,2025-10-30 08:50:05
S076,ET2,2025-10-31,2025-10-31 08:56:01
S076,ET2,2025-11-01,2025-11-01 08:45:55
S076,ET2,2025-11-03,2025-11-03 08:58:18
S076,ET2,2025-11-06,2025-11-06 09:00:28
S076,ET2,2025-11-07,2025-11-07 08:48:47
S076,ET2,2025-11-08,2025-11-08 08:47:52
S076,ET2,2025-11-10,2025-11-10 08:55:45
S076,ET2,2025-11-11,2025-11-11 08:55:56
S076,ET2,2025-11-12,2025-11-12 08:59:51
S076,ET2,2025-11-13,2025-11-13 08:47:43
S076,ET2,2025-11-17,2025-11-17 09:02:23
S076,ET2,2025-11-18,2025-11-18 09:02:38
S076,ET2,2025-11-19,2025-11-19 09:02:32
S076,ET2,2025-11-20,2025-11-20 08:52:53
S076,ET2,2025-11-21,2025-11-21 08:52:20
S076,ET2,2025-11-24,2025-11-24 08:55:24
S076,ET2,2025-11-25,2025-11-25 08:57:28
S076,ET2,2025-11-26,2025-11-26 08:57:31
S076,ET2,2025-11-27,2025-11-27 08:59:07
S076,ET2,2025-11-28,2025-11-28 08:57:02
S076,ET2,2025-12-01,2025-12-01 08:58:38
S076,ET2,2025-12-02,2025-12-02 08:57:35
S076,ET2,2025-12-03,2025-12-03 08:55:47
S076,ET2,2025-12-05,2025-12-05 08:57:34
S076,ET2,2025-12-06,2025-12-06 10:50:47
S076,ET2,2025-12-08,2025-12-08 08:57:02
S076,ET2,2025-12-09,2025-12-09 08:55:12
S076,ET2,2025-12-10,2025-12-10 09:00:27
S076,ET2,2025-12-11,2025-12-11 08:54:21
S076,ET2,2025-12-12,2025-12-12 09:00:27
S076,ET2,2025-12-13,2025-12-13 08:56:41
S076,ET2,2025-12-15,2025-12-15 09:01:46
S076,ET2,2025-12-16,2025-12-16 09:01:10
S076,ET2,2025-12-17,2025-12-17 09:02:32
S076,ET2,2025-12-18,2025-12-18 09:03:24
S076,ET2,2025-12-19,2025-12-19 09:05:27
S076,ET2,2025-12-20,2025-12-20 08:54:24
S076,ET2,2025-12-22,2025-12-22 09:02:19
S076,ET2,2025-12-23,2025-12-23 09:02:30
S076,ET2,2026-01-05,2026-01-05 08:45:46
S076,ET2,2026-01-06,2026-01-06 08:52:29
S076,ET2,2026-01-07,2026-01-07 08:59:05
S076,ET2,2026-01-08,2026-01-08 08:59:54
S076,ET2,2026-01-09,2026-01-09 08:56:12
S076,ET2,2026-01-10,2026-01-10 08:56:02
S076,ET2,2026-01-12,2026-01-12 09:02:10
S076,ET2,2026-01-13,2026-01-13 09:00:30
S076,ET2,2026-01-14,2026-01-14 08:56:42
S076,ET2,2026-01-19,2026-01-19 08:57:12
S076,ET2,2026-01-20,2026-01-20 09:06:54
S076,ET2,2026-01-21,2026-01-21 08:59:58
S076,ET2,2026-01-22,2026-01-22 08:52:45
S076,ET2,2026-01-24,2026-01-24 09:02:16
S076,ET2,2026-01-30,2026-01-30 08:54:17
S076,ET2,2026-01-31,2026-01-31 08:53:41
S076,ET2,2026-02-02,2026-02-02 09:14:28
S076,ET2,2026-02-03,2026-02-03 09:04:48
S076,ET2,2026-02-04,2026-02-04 09:02:07
S076,ET2,2026-02-05,2026-02-05 08:56:52
S077,ET1,2025-09-03,2025-09-03 09:08:48
S077,ET1,2025-09-08,2025-09-08 09:02:18
S077,ET1,2025-09-09,2025-09-09 08:47:10
S077,ET1,2025-09-10,2025-09-10 09:09:07
S077,ET1,2025-09-11,2025-09-11 09:00:36
S077,ET1,2025-09-12,2025-09-12 08:48:32
S077,ET1,2025-09-15,2025-09-15 08:48:38
S077,ET1,2025-09-17,2025-09-17 08:45:44
S077,ET1,2025-09-19,2025-09-19 09:00:55
S077,ET1,2025-09-23,2025-09-23 08:46:55
S077,ET1,2025-09-25,2025-09-25 08:53:42
S077,ET1,2025-09-26,2025-09-26 08:58:22
S077,ET1,2025-11-07,2025-11-07 09:06:44
S077,ET1,2025-11-08,2025-11-08 09:08:37
S077,ET1,2025-11-10,2025-11-10 08:53:50
S077,ET1,2025-11-11,2025-11-11 08:53:16
S077,ET1,2025-11-12,2025-11-12 08:58:56
S077,ET1,2025-11-13,2025-11-13 09:07:21
S077,ET1,2025-11-17,2025-11-17 09:02:33
S077,ET1,2025-11-18,2025-11-18 08:54:17
S077,ET1,2025-11-19,2025-11-19 10:10:20
S077,ET1,2025-11-21,2025-11-21 08:52:40
S077,ET1,2025-11-25,2025-11-25 08:54:28
S077,ET1,2025-11-26,2025-11-26 08:50:46
S077,ET1,2025-11-27,2025-11-27 08:57:32
S077,ET1,2025-11-28,2025-11-28 09:07:10
S077,ET1,2025-12-03,2025-12-03 08:58:57
S077,ET1,2025-12-05,2025-12-05 09:02:20
S077,ET1,2025-12-10,2025-12-10 09:01:20
S077,ET1,2025-12-11,2025-12-11 08:55:51
S077,ET1,2025-12-17,2025-12-17 08:59:11
S077,ET1,2025-12-20,2025-12-20 08:58:34
S077,ET1,2025-12-22,2025-12-22 09:04:20
S077,ET1,2026-01-05,2026-01-05 09:02:59
S077,ET1,2026-01-07,2026-01-07 08:54:28
S077,ET1,2026-01-08,2026-01-08 09:01:05
S077,ET1,2026-01-10,2026-01-10 08:58:37
S077,ET1,2026-01-12,2026-01-12 09:18:01
S077,ET1,2026-01-13,2026-01-13 09:03:12
S077,ET1,2026-01-14,2026-01-14 09:23:22
S077,ET1,2026-01-19,2026-01-19 09:03:23
S077,ET1,2026-01-20,2026-01-20 09:06:12
S077,ET1,2026-01-21,2026-01-21 09:07:00
S077,ET1,2026-01-23,2026-01-23 09:06:25
S077,ET1,2026-01-24,2026-01-24 08:57:21
S077,ET1,2026-01-27,2026-01-27 09:01:36
S077,ET1,2026-01-28,2026-01-28 09:04:30
S077,ET1,2026-01-29,2026-01-29 08:56:10
S077,ET1,2026-01-31,2026-01-31 09:11:53
S077,ET1,2026-02-02,2026-02-02 09:02:54
S077,ET1,2026-02-05,2026-02-05 09:06:54
S077,ET2,2025-09-02,2025-09-02 09:00:17
S077,ET2,2025-09-03,2025-09-03 09:09:04
S077,ET2,2025-09-04,2025-09-04 08:49:23
S077,ET2,2025-09-08,2025-09-08 09:02:16
S077,ET2,2025-09-09,2025-09-09 08:47:12
S077,ET2,2025-09-11,2025-09-11 09:00:35
S077,ET2,2025-09-12,2025-09-12 08:48:34
S077,ET2,2025-09-13,2025-09-13 09:13:06
S077,ET2,2025-09-15,2025-09-15 08:48:36
S077,ET2,2025-09-17,2025-09-17 08:45:47
S077,ET2,2025-09-18,2025-09-18 09:12:05
S077,ET2,2025-09-19,2025-09-19 09:00:56
S077,ET2,2025-09-22,2025-09-22 10:34:17
S077,ET2,2025-09-23,2025-09-23 08:46:55
S077,ET2,2025-09-24,2025-09-24 09:03:05
S077,ET2,2025-09-25,2025-09-25 08:53:42
S077,ET2,2025-09-26,2025-09-26 08:58:22
S077,ET2,2025-10-06,2025-10-06 08:56:46
S077,ET2,2025-10-07,2025-10-07 09:14:06
S077,ET2,2025-10-08,2025-10-08 09:05:14
S077,ET2,2025-10-09,2025-10-09 09:07:38
S077,ET2,2025-10-10,2025-10-10 09:12:01
S077,ET2,2025-10-13,2025-10-13 12:54:21
S077,ET2,2025-10-15,2025-10-15 16:32:44
S077,ET2,2025-10-16,2025-10-16 09:16:25
S077,ET2,2025-10-17,2025-10-17 08:54:46
S077,ET2,2025-10-22,2025-10-22 09:09:27
S077,ET2,2025-10-23,2025-10-23 09:18:24
S077,ET2,2025-10-25,2025-10-25 08:58:30
S077,ET2,2025-10-27,2025-10-27 08:53:08
S077,ET2,2025-10-29,2025-10-29 08:51:01
S077,ET2,2025-10-30,2025-10-30 09:06:07
S077,ET2,2025-10-31,2025-10-31 09:17:47
S077,ET2,2025-11-01,2025-11-01 09:13:24
S077,ET2,2025-11-03,2025-11-03 09:00:40
S077,ET2,2025-11-06,2025-11-06 09:04:23
S077,ET2,2025-11-07,2025-11-07 09:06:44
S077,ET2,2025-11-10,2025-11-10 08:53:50
S077,ET2,2025-11-11,2025-11-11 08:53:16
S077,ET2,2025-11-12,2025-11-12 08:58:56
S077,ET2,2025-11-13,2025-11-13 09:07:21
S077,ET2,2025-11-17,2025-11-17 09:02:33
S077,ET2,2025-11-18,2025-11-18 08:54:17
S077,ET2,2025-11-19,2025-11-19 10:10:20
S077,ET2,2025-11-21,2025-11-21 08:52:40
S077,ET2,2025-11-24,2025-11-24 08:51:44
S077,ET2,2025-11-25,2025-11-25 08:54:28
S077,ET2,2025-11-26,2025-11-26 08:50:46
S077,ET2,2025-11-27,2025-11-27 08:57:32
S077,ET2,2025-11-28,2025-11-28 09:07:10
S077,ET2,2025-12-01,2025-12-01 08:48:37
S077,ET2,2025-12-02,2025-12-02 09:03:00
S077,ET2,2025-12-03,2025-12-03 08:58:57
S077,ET2,2025-12-04,2025-12-04 09:02:38
S077,ET2,2025-12-05,2025-12-05 09:02:20
S077,ET2,2025-12-10,2025-12-10 09:01:20
S077,ET2,2025-12-11,2025-12-11 08:55:51
S077,ET2,2025-12-15,2025-12-15 09:01:37
S077,ET2,2025-12-17,2025-12-17 08:59:11
S077,ET2,2025-12-20,2025-12-20 08:58:34
S077,ET2,2025-12-22,2025-12-22 09:04:20
S077,ET2,2026-01-05,2026-01-05 09:02:59
S077,ET2,2026-01-06,2026-01-06 09:00:15
S077,ET2,2026-01-07,2026-01-07 08:54:28
S077,ET2,2026-01-08,2026-01-08 09:01:05
S077,ET2,2026-01-10,2026-01-10 08:58:37
